chemin,largeur,hauteur,n_vehicules,boite,score,classe,fraction_cadre
dl/data/leboncoin-private/annot/img/0529.jpg,600,800,2,"[5.6414337158203125, 191.40890502929688, 594.7794799804688, 731.5338134765625]",0.9567102789878845,car,0.6629336110447795
dl/data/leboncoin-private/annot/img/0530.jpg,800,600,3,"[105.79833984375, 124.57697296142578, 753.1116333007812, 533.309814453125]",0.7455571293830872,truck,0.5512045870209219
dl/data/leboncoin-private/annot/img/0532.jpg,600,800,1,"[0.0, 270.7186584472656, 455.0157165527344, 740.3755493164062]",0.9897205233573914,car,0.44521097235989876
dl/data/leboncoin-private/annot/img/0534.jpg,800,600,4,"[19.636348724365234, 193.9862823486328, 755.178955078125, 558.9259643554688]",0.9988839030265808,car,0.5592264268025425
dl/data/leboncoin-private/annot/img/0537.jpg,800,752,1,"[42.10633850097656, 330.803955078125, 689.1832275390625, 743.5733032226562]",0.992367684841156,car,0.44397191769887284
dl/data/leboncoin-private/annot/img/0538.jpg,1024,577,1,"[140.57666015625, 104.3414077758789, 1005.57373046875, 529.4324340820312]",0.997387707233429,car,0.6223300956776627
dl/data/leboncoin-private/annot/img/0540.jpg,450,800,4,"[73.63687133789062, 194.8699188232422, 423.2174072265625, 505.7590026855469]",0.9989790916442871,car,0.3018910348292298
dl/data/leboncoin-private/annot/img/0541.jpg,600,800,3,"[33.737205505371094, 135.3291778564453, 558.4569091796875, 571.7819213867188]",0.9744375348091125,car,0.4771153213605156
dl/data/leboncoin-private/annot/img/0542.jpg,1024,768,1,"[13.098499298095703, 142.16610717773438, 1024.0, 670.5591430664062]",0.9992249011993408,car,0.6792110607659576
dl/data/leboncoin-private/annot/img/0543.jpg,600,800,1,"[72.34833526611328, 247.00572204589844, 521.1954345703125, 583.2817993164062]",0.9989674091339111,car,0.3144511288505462
dl/data/leboncoin-private/annot/img/0544.jpg,600,800,2,"[51.20098114013672, 176.2098846435547, 600.0, 706.1373291015625]",0.5692346096038818,truck,0.6058826283030612
dl/data/leboncoin-private/annot/img/0545.jpg,601,800,1,"[0.0, 121.15473937988281, 596.0775756835938, 757.477783203125]",0.9761507511138916,car,0.7888891375078273
dl/data/leboncoin-private/annot/img/0546.jpg,600,800,5,"[29.222671508789062, 67.19906616210938, 597.8612060546875, 626.1254272460938]",0.9937565326690674,car,0.6621397226788929
dl/data/leboncoin-private/annot/img/0547.jpg,1024,460,3,"[206.25982666015625, 0.0, 973.2120971679688, 404.327392578125]",0.9939596652984619,car,0.6583301031044001
dl/data/leboncoin-private/annot/img/0548.jpg,1024,576,1,"[13.695330619812012, 24.109466552734375, 1008.2175903320312, 566.3173828125]",0.999091625213623,car,0.9142351652569509
dl/data/leboncoin-private/annot/img/0549.jpg,1024,461,1,"[238.84046936035156, 46.44071578979492, 758.1170043945312, 442.9317626953125]",0.9993188381195068,car,0.4361453044696727
dl/data/leboncoin-private/annot/img/0552.jpg,600,800,3,"[10.954421997070312, 214.16915893554688, 504.53228759765625, 562.79541015625]",0.9847597479820251,car,0.358487918687184
dl/data/leboncoin-private/annot/img/0554.jpg,800,765,1,"[2.4585485458374023, 16.086904525756836, 798.7139892578125, 684.8833618164062]",0.97540682554245,car,0.8701516631479962
dl/data/leboncoin-private/annot/img/0560.jpg,600,800,2,"[31.14337921142578, 160.3460235595703, 591.173095703125, 548.2486572265625]",0.998360812664032,car,0.45257708741439395
dl/data/leboncoin-private/annot/img/0564.jpg,800,600,3,"[3.5199763774871826, 122.8743667602539, 751.144287109375, 511.56353759765625]",0.8585120439529419,truck,0.605403069658879
dl/data/leboncoin-private/annot/img/0565.jpg,1024,768,1,"[40.01445388793945, 262.5419006347656, 977.30322265625, 630.90576171875]",0.9851430058479309,car,0.43902500128955674
dl/data/leboncoin-private/annot/img/0567.jpg,800,800,3,"[41.545257568359375, 96.34921264648438, 656.2142333984375, 642.3798828125]",0.9895190596580505,car,0.5244189262543063
dl/data/leboncoin-private/annot/img/0568.jpg,800,545,2,"[0.28319481015205383, 3.609015703201294, 790.560791015625, 507.755859375]",0.9965866804122925,car,0.9137980636502876
dl/data/leboncoin-private/annot/img/0570.jpg,600,800,6,"[50.326515197753906, 204.08432006835938, 600.0, 731.6755981445312]",0.9969600439071655,car,0.6041727841070839
dl/data/leboncoin-private/annot/img/0574.jpg,600,800,1,"[52.419891357421875, 211.77230834960938, 496.42724609375, 562.7551879882812]",0.979874312877655,car,0.32466454155438695
dl/data/leboncoin-private/annot/img/0578.jpg,1024,768,0,,,,
dl/data/leboncoin-private/annot/img/0579.jpg,800,601,1,"[16.858736038208008, 83.92412567138672, 778.2423095703125, 565.75]",0.9955627918243408,car,0.7630081239944889
dl/data/leboncoin-private/annot/img/0582.jpg,451,800,1,"[44.30220413208008, 285.08026123046875, 422.7123107910156, 597.3092041015625]",0.997840404510498,car,0.3274683691071432
dl/data/leboncoin-private/annot/img/0584.jpg,600,800,1,"[69.45893096923828, 286.14306640625, 506.8032531738281, 670.324462890625]",0.9866153001785278,car,0.35004073426889953
dl/data/leboncoin-private/annot/img/0585.jpg,800,731,1,"[17.549135208129883, 56.983612060546875, 796.7350463867188, 699.5674438476562]",0.9816603660583496,car,0.8561769296847946
dl/data/leboncoin-private/annot/img/0586.jpg,600,800,1,"[7.509132385253906, 39.148658752441406, 599.6336669921875, 641.7759399414062]",0.9765299558639526,car,0.7433966633655364
dl/data/leboncoin-private/annot/img/0590.jpg,800,450,1,"[170.41493225097656, 137.95272827148438, 638.5570068359375, 384.9634704589844]",0.9990671277046204,car,0.32121144803451995
dl/data/leboncoin-private/annot/img/0592.jpg,800,601,1,"[62.392086029052734, 127.24586486816406, 731.7586669921875, 571.3787841796875]",0.9996147155761719,car,0.618318913670404
dl/data/leboncoin-private/annot/img/0593.jpg,1024,768,1,"[132.24322509765625, 94.35216522216797, 836.4663696289062, 586.4742431640625]",0.990728497505188,car,0.4406786056791863
dl/data/leboncoin-private/annot/img/0595.jpg,777,800,2,"[141.46812438964844, 104.53895568847656, 654.2299194335938, 525.3336181640625]",0.998744010925293,car,0.3471161944592866
dl/data/leboncoin-private/annot/img/0597.jpg,600,800,1,"[21.866958618164062, 144.4808349609375, 596.01416015625, 576.4595336914062]",0.9675958752632141,truck,0.5167070020836719
dl/data/leboncoin-private/annot/img/0600.jpg,800,600,6,"[11.677525520324707, 73.07656860351562, 659.6586303710938, 576.7925415039062]",0.985366702079773,truck,0.6799967346895316
dl/data/leboncoin-private/annot/img/0601.jpg,639,800,1,"[5.788524150848389, 0.5843033790588379, 632.6658325195312, 647.1647338867188]",0.9290319085121155,car,0.7928924098601449
dl/data/leboncoin-private/annot/img/0605.jpg,1024,473,3,"[1.5916635990142822, 43.893829345703125, 947.5774536132812, 433.2598876953125]",0.9967023730278015,car,0.7604691594389956
dl/data/leboncoin-private/annot/img/0606.jpg,600,800,6,"[0.5775833129882812, 338.45501708984375, 520.994140625, 744.2470703125]",0.9953429698944092,car,0.4399602152556404
dl/data/leboncoin-private/annot/img/0608.jpg,1024,769,3,"[11.862470626831055, 148.87503051757812, 832.1245727539062, 669.0283813476562]",0.559008777141571,car,0.5418233920121529
dl/data/leboncoin-private/annot/img/0610.jpg,800,601,2,"[117.88928985595703, 100.03749084472656, 749.4592895507812, 543.65283203125]",0.6364586353302002,car,0.5827249186726122
dl/data/leboncoin-private/annot/img/0612.jpg,1024,768,1,"[155.3946990966797, 125.4596176147461, 949.1788330078125, 616.4594116210938]",0.9720916152000427,car,0.4955900144397396
dl/data/leboncoin-private/annot/img/0613.jpg,1024,768,1,"[119.7015151977539, 231.72286987304688, 895.185791015625, 680.2406616210938]",0.9980931878089905,car,0.4422740871749431
dl/data/leboncoin-private/annot/img/0614.jpg,1024,768,1,"[60.93248748779297, 110.71379852294922, 887.2341918945312, 648.258056640625]",0.9965834021568298,car,0.5647961129210042
dl/data/leboncoin-private/annot/img/0617.jpg,1024,768,5,"[43.79880905151367, 165.479736328125, 1024.0, 755.8243408203125]",0.99937903881073,car,0.7357997695837089
dl/data/leboncoin-private/annot/img/0620.jpg,600,800,1,"[0.8592453002929688, 151.80120849609375, 592.8070678710938, 636.6358032226562]",0.9906530380249023,car,0.5979099638653861
dl/data/leboncoin-private/annot/img/0622.jpg,800,600,5,"[72.79148864746094, 128.66879272460938, 684.3139038085938, 470.6322326660156]",0.9993199110031128,car,0.43566314310370363
dl/data/leboncoin-private/annot/img/0624.jpg,717,511,2,"[11.24665355682373, 58.96501922607422, 705.65234375, 505.3255615234375]",0.882413923740387,truck,0.845977887995483
dl/data/leboncoin-private/annot/img/0626.jpg,450,800,1,"[0.42680197954177856, 185.47341918945312, 394.86700439453125, 601.6034545898438]",0.9910339713096619,car,0.4559400427619078
dl/data/leboncoin-private/annot/img/0628.jpg,600,800,2,"[73.08373260498047, 146.45233154296875, 600.0, 776.7042236328125]",0.9974606037139893,car,0.6918541135388107
dl/data/leboncoin-private/annot/img/0629.jpg,800,600,3,"[113.77949523925781, 59.315940856933594, 753.52001953125, 487.5736999511719]",0.9812405705451965,car,0.5707788402813785
dl/data/leboncoin-private/annot/img/0630.jpg,800,600,10,"[44.300048828125, 79.40185546875, 674.5, 520.9517822265625]",0.9997335076332092,car,0.5797182130889967
dl/data/leboncoin-private/annot/img/0632.jpg,600,800,1,"[30.306747436523438, 164.18179321289062, 529.5877075195312, 647.9210205078125]",0.990135133266449,car,0.5031703871533769
dl/data/leboncoin-private/annot/img/0633.jpg,1024,768,1,"[3.40938663482666, 3.446953058242798, 880.6143188476562, 572.9016723632812]",0.9828959703445435,car,0.6351833196592358
dl/data/leboncoin-private/annot/img/0634.jpg,1024,768,1,"[107.44796752929688, 154.96481323242188, 916.8271484375, 591.9801635742188]",0.9994999170303345,car,0.4497669554442787
dl/data/leboncoin-private/annot/img/0636.jpg,600,800,2,"[30.990646362304688, 181.2873077392578, 555.8408203125, 566.4388427734375]",0.9953780174255371,car,0.4211392711664041
dl/data/leboncoin-private/annot/img/0637.jpg,1024,728,2,"[50.28916549682617, 148.89585876464844, 1002.319580078125, 702.2703247070312]",0.9987844824790955,car,0.706705714272074
dl/data/leboncoin-private/annot/img/0638.jpg,600,800,2,"[47.01006317138672, 298.53399658203125, 540.955078125, 636.8013305664062]",0.9973107576370239,car,0.3480947152983979
dl/data/leboncoin-private/annot/img/0641.jpg,780,800,3,"[27.693069458007812, 136.33334350585938, 765.7857055664062, 727.5460815429688]",0.9884152412414551,car,0.6993105261517213
dl/data/leboncoin-private/annot/img/0643.jpg,600,800,2,"[6.37591552734375, 192.06336975097656, 597.5272216796875, 691.4391479492188]",0.9983893632888794,car,0.6150138407140291
dl/data/leboncoin-private/annot/img/0645.jpg,800,601,1,"[132.38258361816406, 101.91754913330078, 681.8696899414062, 380.7719421386719]",0.9982969164848328,car,0.3186915422172328
dl/data/leboncoin-private/annot/img/0648.jpg,640,422,1,"[40.43039321899414, 14.05772590637207, 599.3548583984375, 395.73291015625]",0.9945949912071228,car,0.789868180646951
dl/data/leboncoin-private/annot/img/0649.jpg,1024,768,2,"[209.18447875976562, 99.69149017333984, 918.6118774414062, 528.3216552734375]",0.9973464012145996,car,0.3866602363884537
dl/data/leboncoin-private/annot/img/0650.jpg,450,800,1,"[12.84063720703125, 225.440185546875, 449.74365234375, 561.60498046875]",0.9946731925010681,car,0.4079761457893997
dl/data/leboncoin-private/annot/img/0651.jpg,600,800,1,"[39.42572021484375, 54.36457443237305, 600.0, 468.0280456542969]",0.9551146626472473,car,0.48310229677845345
dl/data/leboncoin-private/annot/img/0654.jpg,640,400,4,"[0.0, 31.76824951171875, 632.6561279296875, 373.1881103515625]",0.9919224977493286,car,0.843755340457923
dl/data/leboncoin-private/annot/img/0655.jpg,800,600,3,"[99.94496154785156, 140.17269897460938, 718.9573974609375, 504.4814453125]",0.9995573163032532,car,0.4698159260313754
dl/data/leboncoin-private/annot/img/0657.jpg,368,800,1,"[3.3573787212371826, 277.050537109375, 358.9216613769531, 542.3722534179688]",0.9984878301620483,car,0.32044472055790935
dl/data/leboncoin-private/annot/img/0659.jpg,800,601,1,"[5.837255477905273, 0.0, 745.0834350585938, 591.0458984375]",0.9696146845817566,car,0.9087529583543209
dl/data/leboncoin-private/annot/img/0663.jpg,800,450,1,"[166.0202178955078, 107.41576385498047, 645.8654174804688, 414.1426086425781]",0.9819858074188232,car,0.4088372334865837
dl/data/leboncoin-private/annot/img/0664.jpg,602,800,1,"[22.876270294189453, 161.8593292236328, 445.4148864746094, 567.8338623046875]",0.9970260262489319,car,0.35618753615564985
dl/data/leboncoin-private/annot/img/0665.jpg,1024,768,6,"[7.913871765136719, 136.24740600585938, 941.3911743164062, 700.9033813476562]",0.7508939504623413,truck,0.6702340910994424
dl/data/leboncoin-private/annot/img/0670.jpg,1024,768,1,"[156.5263214111328, 189.47860717773438, 951.6184692382812, 653.1401977539062]",0.9977980852127075,car,0.46876740762858127
dl/data/leboncoin-private/annot/img/0671.jpg,958,800,2,"[87.89035034179688, 25.550048828125, 958.0, 745.9650268554688]",0.9508203864097595,car,0.8179019104121792
dl/data/leboncoin-private/annot/img/0672.jpg,600,800,1,"[7.462715148925781, 167.4114532470703, 600.0, 605.098388671875]",0.9239503145217896,car,0.5403038090237525
dl/data/leboncoin-private/annot/img/0676.jpg,600,800,6,"[33.70033264160156, 286.0282897949219, 585.9109497070312, 627.0317993164062]",0.9996414184570312,car,0.39230366336320005
dl/data/leboncoin-private/annot/img/0677.jpg,600,800,3,"[22.286636352539062, 171.60060119628906, 599.1375122070312, 586.347900390625]",0.9881637692451477,car,0.49843196416362046
dl/data/leboncoin-private/annot/img/0678.jpg,800,611,2,"[156.45018005371094, 140.28628540039062, 666.0172119140625, 440.8092346191406]",0.9986166954040527,car,0.3132908904241358
dl/data/leboncoin-private/annot/img/0681.jpg,600,800,1,"[45.09770965576172, 277.1894226074219, 547.427734375, 643.7804565429688]",0.999397873878479,car,0.3836451732056133
dl/data/leboncoin-private/annot/img/0683.jpg,800,493,2,"[51.670654296875, 70.39070892333984, 776.468017578125, 381.0186767578125]",0.9995673298835754,car,0.5708476978900576
dl/data/leboncoin-private/annot/img/0685.jpg,1024,454,2,"[13.127203941345215, 7.462409973144531, 949.2520751953125, 425.0273132324219]",0.9962871074676514,car,0.8408179276736437
dl/data/leboncoin-private/annot/img/0689.jpg,1024,768,1,"[11.156719207763672, 151.5742950439453, 999.9692993164062, 669.98974609375]",0.9994695782661438,car,0.65182459477837
dl/data/leboncoin-private/annot/img/0693.jpg,1024,768,2,"[13.144083976745605, 22.60628890991211, 961.9205932617188, 744.2350463867188]",0.947809100151062,car,0.8705958220399183
dl/data/leboncoin-private/annot/img/0695.jpg,359,800,1,"[0.0, 251.53094482421875, 354.5644836425781, 509.5075988769531]",0.9963207244873047,car,0.3184866265182722
dl/data/leboncoin-private/annot/img/0698.jpg,800,600,3,"[111.85973358154297, 182.1551971435547, 686.6138305664062, 505.3702697753906]",0.9993903636932373,car,0.38701914000501636
dl/data/leboncoin-private/annot/img/0700.jpg,1024,699,1,"[11.876681327819824, 64.31803131103516, 697.1127319335938, 692.9666137695312]",0.9793119430541992,car,0.6018260906523523
dl/data/leboncoin-private/annot/img/0701.jpg,600,800,2,"[0.0, 139.22987365722656, 535.6256103515625, 693.4144287109375]",0.617139458656311,truck,0.6184071678084437
dl/data/leboncoin-private/annot/img/0702.jpg,800,601,3,"[146.96177673339844, 95.20358276367188, 739.8170776367188, 529.9561157226562]",0.9995988011360168,car,0.536076006127037
dl/data/leboncoin-private/annot/img/0704.jpg,800,600,3,"[2.708449363708496, 85.96343994140625, 791.5946044921875, 568.2471923828125]",0.9985852241516113,car,0.7926395315509087
dl/data/leboncoin-private/annot/img/0705.jpg,1024,768,3,"[72.71543884277344, 162.9972381591797, 825.196044921875, 689.522216796875]",0.9408881664276123,car,0.5037941424574267
dl/data/leboncoin-private/annot/img/0706.jpg,800,600,3,"[1.368309736251831, 24.70671844482422, 757.8319091796875, 582.6455078125]",0.9964144229888916,car,0.8792924684878852
dl/data/leboncoin-private/annot/img/0707.jpg,600,800,4,"[64.1480941772461, 346.7109375, 566.2503662109375, 681.9200439453125]",0.9979833364486694,car,0.3506442790678644
dl/data/leboncoin-private/annot/img/0709.jpg,451,800,3,"[15.851712226867676, 236.9658660888672, 451.0000305175781, 606.8317260742188]",0.6076955199241638,truck,0.44608233637963723
dl/data/leboncoin-private/annot/img/0710.jpg,800,800,1,"[96.63296508789062, 168.94522094726562, 800.0, 721.0396728515625]",0.9983921647071838,car,0.6067578712927366
dl/data/leboncoin-private/annot/img/0711.jpg,800,600,2,"[0.0, 116.06950378417969, 795.3074340820312, 586.8246459960938]",0.999256432056427,car,0.7799897171530814
dl/data/leboncoin-private/annot/img/0712.jpg,800,600,1,"[0.917565643787384, 69.60502624511719, 634.9369506835938, 595.3827514648438]",0.9696818590164185,car,0.6944859791904986
dl/data/leboncoin-private/annot/img/0713.jpg,1024,768,4,"[50.99961853027344, 103.25686645507812, 861.216552734375, 709.8005981445312]",0.994999885559082,car,0.6248881057105304
dl/data/leboncoin-private/annot/img/0714.jpg,600,800,2,"[113.72538757324219, 116.68235778808594, 599.3936767578125, 727.6649169921875]",0.9842627644538879,car,0.6181976130213884
dl/data/leboncoin-private/annot/img/0718.jpg,451,800,1,"[1.466327428817749, 342.8922424316406, 449.0055847167969, 595.0573120117188]",0.9990800619125366,car,0.31278760519356913
dl/data/leboncoin-private/annot/img/0719.jpg,600,800,1,"[75.4002456665039, 281.29766845703125, 534.4991455078125, 621.342041015625]",0.9938588738441467,car,0.3252374944559968
dl/data/leboncoin-private/annot/img/0720.jpg,600,800,4,"[0.0, 194.43707275390625, 571.3935546875, 704.2796630859375]",0.947003185749054,car,0.6069182708768794
dl/data/leboncoin-private/annot/img/0721.jpg,370,800,1,"[0.957339882850647, 238.837646484375, 370.0, 573.7654418945312]",0.9171916246414185,car,0.4175765019099204
dl/data/leboncoin-private/annot/img/0723.jpg,739,800,1,"[25.117948532104492, 94.44348907470703, 739.0, 518.828369140625]",0.9991003274917603,car,0.51245052231633
dl/data/leboncoin-private/annot/img/0726.jpg,800,600,9,"[114.73526000976562, 38.336036682128906, 595.8256225585938, 530.886474609375]",0.9885480403900146,car,0.49366930990833935
dl/data/leboncoin-private/annot/img/0728.jpg,800,600,2,"[0.0, 0.0, 710.6076049804688, 585.3754272460938]",0.8667436242103577,truck,0.8666088132703444
dl/data/leboncoin-private/annot/img/0729.jpg,1024,497,2,"[68.01556396484375, 60.721763610839844, 822.5072021484375, 350.25347900390625]",0.9995631575584412,car,0.4292341121986228
dl/data/leboncoin-private/annot/img/0730.jpg,800,600,2,"[126.71028900146484, 140.2967529296875, 617.5104370117188, 455.43499755859375]",0.9976174235343933,car,0.32222895230741416
dl/data/leboncoin-private/annot/img/0731.jpg,800,601,1,"[60.51667785644531, 119.523193359375, 731.6060791015625, 552.291748046875]",0.9905695915222168,car,0.6040482326184466
dl/data/leboncoin-private/annot/img/0733.jpg,800,600,1,"[44.95448684692383, 105.19017028808594, 754.521484375, 484.9710693359375]",0.9990516304969788,car,0.5614166505331196
dl/data/leboncoin-private/annot/img/0734.jpg,1024,768,1,"[105.97525787353516, 14.8931245803833, 1024.0, 757.5095825195312]",0.9944688081741333,car,0.8668775969167773
dl/data/leboncoin-private/annot/img/0735.jpg,600,800,1,"[37.56166076660156, 339.85845947265625, 560.987548828125, 642.4921264648438]",0.9990622401237488,car,0.3300131164639606
dl/data/leboncoin-private/annot/img/0736.jpg,1024,768,6,"[67.73332214355469, 192.93280029296875, 931.5939331054688, 529.7076416015625]",0.9980363249778748,car,0.3699322003293908
dl/data/leboncoin-private/annot/img/0738.jpg,450,800,3,"[0.0, 186.81161499023438, 435.7568359375, 576.6971435546875]",0.9942159056663513,car,0.47193134529184966
dl/data/leboncoin-private/annot/img/0741.jpg,600,800,1,"[128.0785675048828, 154.32115173339844, 575.8721923828125, 566.4241943359375]",0.9959436058998108,car,0.3844523234796143
dl/data/leboncoin-private/annot/img/0742.jpg,600,800,7,"[76.97051239013672, 277.3128356933594, 570.248046875, 634.5064086914062]",0.9990328550338745,car,0.3670740937964908
dl/data/leboncoin-private/annot/img/0747.jpg,450,800,2,"[3.1454596519470215, 158.52183532714844, 450.0, 625.5752563476562]",0.8462685346603394,car,0.5797359493558463
dl/data/leboncoin-private/annot/img/0749.jpg,1024,768,1,"[135.19590759277344, 139.48904418945312, 962.2254638671875, 716.7938842773438]",0.9995672106742859,car,0.6071067374330644
dl/data/leboncoin-private/annot/img/0750.jpg,600,800,1,"[18.35442352294922, 263.053466796875, 563.378173828125, 530.0457763671875]",0.9995843768119812,car,0.3031607288846921
dl/data/leboncoin-private/annot/img/0751.jpg,450,800,1,"[3.283247232437134, 170.16810607910156, 444.73468017578125, 564.5032958984375]",0.9970397353172302,car,0.4835550961270318
dl/data/leboncoin-private/annot/img/0753.jpg,600,800,3,"[10.077644348144531, 198.41871643066406, 600.0, 642.2514038085938]",0.5900228023529053,truck,0.5454725509443371
dl/data/leboncoin-private/annot/img/0755.jpg,600,800,2,"[70.30233764648438, 291.1221618652344, 532.7872314453125, 628.964111328125]",0.9989707469940186,car,0.32551416274611256
dl/data/leboncoin-private/annot/img/0756.jpg,595,800,1,"[25.614864349365234, 252.3612060546875, 551.958251953125, 631.4637451171875]",0.9804167151451111,car,0.41919771987256915
dl/data/leboncoin-private/annot/img/0757.jpg,1024,768,2,"[0.959251880645752, 39.239707946777344, 1003.1141967773438, 762.1486206054688]",0.9040144085884094,car,0.9212070993179357
dl/data/leboncoin-private/annot/img/0758.jpg,1024,461,1,"[75.37969207763672, 0.0, 1024.0, 453.68798828125]",0.8507490158081055,car,0.9116934126390425
dl/data/leboncoin-private/annot/img/0760.jpg,1024,720,2,"[6.720591068267822, 1.8380675315856934, 1023.3948974609375, 705.4913940429688]",0.6220932006835938,bus,0.9703047114689874
dl/data/leboncoin-private/annot/img/0763.jpg,600,800,4,"[88.90459442138672, 73.23565673828125, 598.1434936523438, 690.5389404296875]",0.9877504706382751,car,0.6549059264138893
dl/data/leboncoin-private/annot/img/0764.jpg,1024,768,1,"[16.437734603881836, 229.93763732910156, 1012.062255859375, 657.5701293945312]",0.9992772936820984,car,0.5413836100081596
dl/data/leboncoin-private/annot/img/0765.jpg,450,800,1,"[0.0, 205.2276153564453, 447.97088623046875, 510.931396484375]",0.9986469149589539,car,0.38040664932189977
dl/data/leboncoin-private/annot/img/0768.jpg,1024,570,4,"[49.19237518310547, 19.61598014831543, 873.4522094726562, 366.0791931152344]",0.9991552829742432,car,0.4892675961272237
dl/data/leboncoin-private/annot/img/0772.jpg,1024,434,9,"[67.40913391113281, 72.34197235107422, 979.7206420898438, 421.75848388671875]",0.5848648548126221,truck,0.7172934921821622
dl/data/leboncoin-private/annot/img/0773.jpg,1024,573,2,"[33.68975067138672, 36.54780197143555, 991.4655151367188, 544.595947265625]",0.95225989818573,car,0.8293047160373316
dl/data/leboncoin-private/annot/img/0775.jpg,720,536,7,"[52.1661376953125, 103.6802978515625, 616.5573120117188, 475.92034912109375]",0.999224066734314,car,0.5443848457286744
dl/data/leboncoin-private/annot/img/0776.jpg,600,800,9,"[13.537673950195312, 90.38972473144531, 596.0509033203125, 723.7579345703125]",0.9988836646080017,car,0.7686361693616844
dl/data/leboncoin-private/annot/img/0778.jpg,1024,577,1,"[57.71361541748047, 94.65337371826172, 850.9116821289062, 542.1605834960938]",0.9997273087501526,car,0.6007667854256946
dl/data/leboncoin-private/annot/img/0779.jpg,800,600,2,"[44.3801155090332, 136.24266052246094, 592.8480224609375, 489.04925537109375]",0.9923925399780273,car,0.40313144715720445
dl/data/leboncoin-private/annot/img/0780.jpg,600,800,1,"[52.24207305908203, 304.19720458984375, 551.7919921875, 640.4198608398438]",0.9998025298118591,car,0.3499166682058945
dl/data/leboncoin-private/annot/img/0781.jpg,600,800,4,"[1.4136428833007812, 0.0, 560.185546875, 574.492919921875]",0.9251432418823242,car,0.6687718806135352
dl/data/leboncoin-private/annot/img/0782.jpg,1024,768,1,"[89.8718032836914, 150.19862365722656, 953.0646362304688, 754.2300415039062]",0.9949473142623901,car,0.6629887781269507
dl/data/leboncoin-private/annot/img/0784.jpg,1024,768,2,"[72.87347412109375, 255.8496551513672, 959.9423217773438, 578.3172607421875]",0.9998047947883606,car,0.3637326142602528
dl/data/leboncoin-private/annot/img/0785.jpg,961,660,1,"[77.35455322265625, 207.2933807373047, 907.71630859375, 641.960205078125]",0.9996265172958374,car,0.5690579687529127
dl/data/leboncoin-private/annot/img/0786.jpg,800,578,10,"[82.56758880615234, 33.67924880981445, 739.2809448242188, 527.3646850585938]",0.8918344974517822,car,0.7011458037547125
dl/data/leboncoin-private/annot/img/0787.jpg,1024,768,1,"[122.4756088256836, 215.09036254882812, 875.0945434570312, 587.3042602539062]",0.9996362924575806,car,0.35621036166607833
dl/data/leboncoin-private/annot/img/0788.jpg,800,600,2,"[147.6439208984375, 126.20191955566406, 620.4301147460938, 482.97039794921875]",0.7793716192245483,car,0.3514066895510594
dl/data/leboncoin-private/annot/img/0789.jpg,603,800,3,"[12.155990600585938, 37.774375915527344, 603.0, 602.9471435546875]",0.962174117565155,car,0.6922241791776219
dl/data/leboncoin-private/annot/img/0790.jpg,600,800,1,"[58.189476013183594, 187.0961151123047, 492.2939758300781, 563.2189331054688]",0.989373505115509,car,0.34015959953050695
dl/data/leboncoin-private/annot/img/0791.jpg,598,800,11,"[42.94919967651367, 328.36016845703125, 575.0457763671875, 654.7080688476562]",0.9992666840553284,car,0.3629778440803524
dl/data/leboncoin-private/annot/img/0792.jpg,1024,768,4,"[57.31669235229492, 8.267958641052246, 972.1517333984375, 701.1188354492188]",0.9749005436897278,car,0.8059746555629156
dl/data/leboncoin-private/annot/img/0793.jpg,360,800,1,"[0.0, 231.16494750976562, 360.0, 526.1008911132812]",0.9976894855499268,car,0.36866992950439453
dl/data/leboncoin-private/annot/img/0794.jpg,601,800,2,"[69.52389526367188, 243.297607421875, 538.0291137695312, 563.7438354492188]",0.9953383207321167,car,0.3122519344453601
dl/data/leboncoin-private/annot/img/0795.jpg,1024,767,2,"[38.94071960449219, 132.09347534179688, 1011.65966796875, 727.5626220703125]",0.9926983714103699,car,0.7374818211542582
dl/data/leboncoin-private/annot/img/0796.jpg,1024,578,2,"[0.0, 134.1109619140625, 957.4072875976562, 561.6203002929688]",0.996336817741394,car,0.6915355956693631
dl/data/leboncoin-private/annot/img/0799.jpg,800,601,1,"[165.3302459716797, 0.22956135869026184, 755.002197265625, 565.922119140625]",0.9958213567733765,car,0.6937875091092686
dl/data/leboncoin-private/annot/img/0800.jpg,1024,768,1,"[23.330381393432617, 204.58685302734375, 975.7619018554688, 594.2374877929688]",0.9802276492118835,car,0.4718978201787589
